Title,Link,Rank,Year,UsersRated,AveRating,Baverage,StdDev,AveWeight,NumWeights,NumPlays,NumAwards,PCountRecomm_min,PCountRecomm_max,PCountBest_min,PCountBest_max,PCount_votes,MinPlayTime,MaxPlayTime,Mechanics,Category_1,RankCat_1,ScoreCat_1,Category_2,RankCat_2,ScoreCat_2,AmazonPrice
Bonaparte at Marengo ,https://boardgamegeek.com/boardgame/15839/bonaparte-marengo,2498,2003,886,7.38941,6.07433,1.43262,3.1782,174,1511,4,2,2,2,2,22,120,120,"Action Points
Area Movement
Secret Unit Deployment
Simulation
",War ,189,6.93321,,,,Unknown
One Night Ultimate Vampire ,https://boardgamegeek.com/boardgame/180956/one-night-ultimate-vampire,2499,2016,2133,6.66912,6.07487,1.50263,1.6087,46,5940,1,4,8,6,7,18,10,10,"Hidden Roles
Role Playing
Roles with Asymmetric Information
Traitor Game
Variable Player Powers
Voting
",Party ,142,6.36074,,,,$26.99 
Key Harvest ,https://boardgamegeek.com/boardgame/29839/key-harvest,2500,2007,1805,6.7147,6.0734,1.30483,3.0207,193,3347,1,2,4,3,3,44,90,90,"Auction/Bidding
Set Collection
Tile Placement
Worker Placement
",Strategy ,1174,6.18552,,,,Unknown
Muse ,https://boardgamegeek.com/boardgame/234396/muse,2501,2017,2285,6.61582,6.07383,1.3315,1.119,42,5100,1,4,8,4,4,29,30,30,"Communication Limits
Cooperative Game
Targeted Clues
Team-Based Game
Voting
",Party ,153,6.33151,,,,$24.99 
Discordia ,https://boardgamegeek.com/boardgame/360206/discordia,2502,2022,892,7.49625,6.07957,1.14515,2.9216,51,3141,0,1,4,2,2,50,60,90,"Action/Event
Dice Rolling
Income
Sudden Death Ending
Variable Player Powers
",,,,,,,Unknown
Schotten Totten 2 ,https://boardgamegeek.com/boardgame/300930/schotten-totten-2,2503,2020,1142,7.15157,6.07313,1.20765,2,29,4252,2,2,2,2,2,8,20,20,"Hand Management
Set Collection
",Strategy ,1176,6.18346,Family ,701,6.22327,$11.99 
Guildhall: Job Faire ,https://boardgamegeek.com/boardgame/142121/guildhall-job-faire,2504,2013,1101,7.10291,6.0722,1.13685,2.1702,47,2219,0,2,4,3,3,10,30,45,"Hand Management
Set Collection
Take That
",Strategy ,1139,6.21273,Family ,692,6.22931,Unknown
Power Grid: The Card Game ,https://boardgamegeek.com/boardgame/203780/power-grid-card-game,2505,2016,1923,6.69002,6.07219,1.27662,2.4359,39,4071,0,2,6,4,5,23,45,60,"Auction/Bidding
Market
",Strategy ,1202,6.16966,,,,$18.64 
Second Chance ,https://boardgamegeek.com/boardgame/265683/second-chance,2506,2019,2067,6.67985,6.07117,1.35946,1.1429,42,19371,4,1,6,2,4,30,10,15,"Grid Coverage
Paper-and-Pencil
Player Elimination
",Family ,771,6.17556,,,,Unknown
Sonora ,https://boardgamegeek.com/boardgame/296626/sonora,2507,2020,1486,6.8612,6.07122,1.30507,2.1852,27,4311,1,1,4,2,2,22,30,45,"Action Points
Area Majority / Influence
Chaining
Enclosure
Flicking
Network and Route Building
",Family ,729,6.2022,,,,Unknown
Lost Valley ,https://boardgamegeek.com/boardgame/9341/lost-valley,2508,2004,1807,6.70806,6.06965,1.27567,2.6164,219,2963,0,3,4,4,4,40,60,60,"Modular Board
Point to Point Movement
Tile Placement
",Thematic,516,6.26418,Strategy ,1185,6.17897,Unknown
Xenon Profiteer ,https://boardgamegeek.com/boardgame/176530/xenon-profiteer,2509,2015,993,7.21396,6.07082,1.13977,2.1034,29,4272,1,2,4,2,3,15,30,30,"Contracts
Deck, Bag, and Pool Building
Hand Management
Income
Open Drafting
Tags
",Strategy ,1138,6.21409,,,,$29.99 
Skytear ,https://boardgamegeek.com/boardgame/259061/skytear,2510,2020,999,7.93196,6.0707,1.7988,3.32,50,1949,0,2,2,2,2,33,45,45,"Action Points
Deck, Bag, and Pool Building
Grid Movement
Hand Management
Modular Board
Open Drafting
",Strategy ,1193,6.17512,,,,$58.31 
Palazzo ,https://boardgamegeek.com/boardgame/15318/palazzo,2511,2005,2487,6.53875,6.07042,1.16483,2.0621,354,5446,0,2,4,4,4,48,60,60,"Auction/Bidding
Hand Management
Set Collection
",Strategy ,1225,6.1572,,,,Unknown
Cave Troll ,https://boardgamegeek.com/boardgame/4491/cave-troll,2512,2002,3801,6.40624,6.07019,1.25398,1.9757,329,5762,0,2,4,4,4,57,20,60,"Action Points
Area Majority / Influence
Hand Management
Point to Point Movement
Variable Player Powers
",Thematic,590,6.17257,Strategy ,1279,6.11131,Unknown
SOS Titanic ,https://boardgamegeek.com/boardgame/143157/sos-titanic,2513,2013,1730,6.74834,6.06986,1.38097,1.6386,83,9292,4,1,4,1,1,42,30,30,"Cooperative Game
Solo / Solitaire Game
Variable Player Powers
",Family ,765,6.18003,,,,Unknown
Funny Friends ,https://boardgamegeek.com/boardgame/16366/funny-friends,2514,2005,2640,6.51123,6.0696,1.41241,2.273,282,4415,2,3,6,5,6,40,60,60,"Auction/Bidding
Hand Management
Open Drafting
Simulation
",Thematic,557,6.20364,,,,Unknown
Nauticus ,https://boardgamegeek.com/boardgame/144415/nauticus,2515,2013,1352,6.91511,6.06942,1.1766,2.988,83,3369,0,2,4,3,3,33,90,90,"Action Drafting
Modular Board
Set Collection
Tile Placement
",Strategy ,1158,6.19783,,,,Unknown
Coldwater Crown ,https://boardgamegeek.com/boardgame/200934/coldwater-crown,2516,2017,1016,7.23882,6.06832,1.32202,2.225,40,3287,0,1,4,2,3,45,40,90,"Set Collection
Worker Placement
",Strategy ,1154,6.19873,,,,$42.28 
My Lil' Everdell ,https://boardgamegeek.com/boardgame/375852/my-lil-everdell,2517,2022,775,7.62872,6.07162,1.12146,1.8485,33,3729,0,1,4,2,2,19,30,60,"Worker Placement
",Children's ,7,6.99082,Family ,690,6.23157,$45.00 
Riverside ,https://boardgamegeek.com/boardgame/321108/riverside,2518,2021,1084,7.14038,6.06842,1.12577,1.9167,36,6546,0,1,6,2,4,31,15,25,"Dice Rolling
Modular Board
Paper-and-Pencil
",Family ,717,6.21226,,,,Unknown
Hamlet: The Village Building Game ,https://boardgamegeek.com/boardgame/276086/hamlet-village-building-game,2519,2022,1721,6.8926,6.07296,1.54716,2.9275,69,3986,0,2,4,3,3,50,25,100,"Network and Route Building
Pick-up and Deliver
Tile Placement
",Strategy ,1209,6.16466,,,,Unknown
Fossilis ,https://boardgamegeek.com/boardgame/280032/fossilis,2520,2020,1299,7.04964,6.0683,1.30093,2.2766,47,3424,0,2,5,3,3,34,45,60,"Action Points
Grid Movement
Set Collection
Tile Placement
",Family ,733,6.20053,,,,Unknown
First Contact ,https://boardgamegeek.com/boardgame/258309/first-contact,2521,2018,1327,6.95388,6.06746,1.36333,2.0323,31,4088,0,4,7,5,6,31,15,40,"Communication Limits
Deduction
",Party ,116,6.4598,,,,Unknown
Smash Up: Big in Japan ,https://boardgamegeek.com/boardgame/216199/smash-big-japan,2522,2017,891,7.4596,6.06617,1.36782,2.4286,7,406,0,2,2,3,,3,30,45,"Area Majority / Influence
Hand Management
Take That
Variable Phase Order
",,,,,,,$22.63 
Ghost Blitz 2 ,https://boardgamegeek.com/boardgame/118705/ghost-blitz-2,2523,2012,1913,6.74499,6.06676,1.33752,1.1791,67,5456,6,2,8,5,5,13,30,30,"Pattern Recognition
",Party ,137,6.37258,Family ,770,6.17568,Unknown
Space Park ,https://boardgamegeek.com/boardgame/243358/space-park,2524,2018,1090,7.19833,6.06794,1.19831,1.7308,26,4626,0,1,4,3,3,24,30,30,"Action Queue
Contracts
Rondel
Set Collection
Solo / Solitaire Game
",Family ,731,6.20096,,,,Unknown
Planetarium ,https://boardgamegeek.com/boardgame/200454/planetarium,2525,2017,1318,6.99487,6.06668,1.28867,2.0625,48,3364,0,2,4,2,3,18,45,45,"Hand Management
Point to Point Movement
Set Collection
",Thematic,521,6.25744,Strategy ,1220,6.15957,$44.95 
Planet Apocalypse ,https://boardgamegeek.com/boardgame/220827/planet-apocalypse,2526,2020,691,7.93679,6.06811,1.72724,3.1081,37,1802,1,1,4,3,3,32,60,90,"Cooperative Game
Dice Rolling
Role Playing
Solo / Solitaire Game
",Thematic,395,6.44866,Strategy ,1149,6.2028,$170.00 
Isle of Trains ,https://boardgamegeek.com/boardgame/154906/isle-trains,2527,2014,1696,6.75014,6.06633,1.24304,2.0167,60,4954,0,2,4,2,2,25,45,45,"Action Points
Contracts
Hand Management
Income
Layering
Modular Board
",Strategy ,1194,6.17301,Family ,753,6.18683,Unknown
Oh Hell! ,https://boardgamegeek.com/boardgame/1116/oh-hell,2528,1930,1492,6.84221,6.06565,1.44468,1.7241,116,13547,0,3,7,5,5,37,30,30,"Predictive Bid
Trick-taking
",Family ,748,6.18893,,,,Unknown
Deckscape: Heist in Venice ,https://boardgamegeek.com/boardgame/245045/deckscape-heist-venice,2529,2018,1864,6.67367,6.06562,1.31121,1.6562,32,2278,0,2,6,6,6,26,30,90,"Cooperative Game
Memory
Variable Player Powers
",Thematic,510,6.27468,,,,$14.90 
Big Boggle ,https://boardgamegeek.com/boardgame/10550/big-boggle,2530,1979,1577,6.88037,6.0664,1.58082,1.5091,110,6958,0,1,6,4,4,26,10,10,"Pattern Recognition
",Family ,752,6.18721,,,,Unknown
Pack & Stack ,https://boardgamegeek.com/boardgame/37120/pack-stack,2531,2008,3110,6.45137,6.06571,1.25461,1.2748,222,12156,6,3,6,6,6,28,30,45,"Dice Rolling
Simultaneous Action Selection
",Family ,815,6.14715,,,,Unknown
O Zoo le Mio ,https://boardgamegeek.com/boardgame/4218/o-zoo-le-mio,2532,2002,2178,6.60433,6.06565,1.17473,2.0118,254,4281,6,2,4,4,4,42,45,60,"Auction: Sealed Bid
Auction/Bidding
Enclosure
Set Collection
Tile Placement
",Family ,775,6.17388,,,,Unknown
Tulip Bubble ,https://boardgamegeek.com/boardgame/229414/tulip-bubble,2533,2015,1145,7.10508,6.06513,1.37884,2.5161,31,2816,0,3,5,5,5,27,50,70,"Auction/Bidding
Commodity Speculation
Contracts
Open Drafting
Set Collection
",Strategy ,1166,6.19228,,,,Unknown
Night of the Ninja ,https://boardgamegeek.com/boardgame/306321/night-ninja,2534,2021,1058,7.22793,6.06623,1.36489,1.9545,22,3057,1,5,11,6,8,17,15,30,"Closed Drafting
Hidden Roles
Team-Based Game
",Party ,111,6.48259,,,,$22.99 
Dokmus ,https://boardgamegeek.com/boardgame/199793/dokmus,2535,2016,1215,7.02093,6.06483,1.21962,2.0455,22,3316,1,2,4,4,4,20,20,40,"Area Majority / Influence
Grid Movement
Map Deformation
Open Drafting
Variable Player Powers
",Abstract ,78,6.61595,Strategy ,1163,6.19453,Unknown
The Settlers of the Stone Age ,https://boardgamegeek.com/boardgame/4394/settlers-stone-age,2536,2002,2389,6.57346,6.06468,1.3316,2.5143,245,2480,2,3,4,4,4,19,90,120,"Dice Rolling
Network and Route Building
Trading
",Strategy ,1245,6.14047,Family ,801,6.15635,Unknown
HATE ,https://boardgamegeek.com/boardgame/233868/hate,2537,2019,1076,7.65947,6.06441,2.27613,2.4872,39,1536,0,2,2,2,2,28,60,120,"Area Majority / Influence
Dice Rolling
Grid Movement
Tile Placement
Variable Player Powers
Worker Placement
",Thematic,472,6.33011,,,,Unknown
Circadians: Chaos Order ,https://boardgamegeek.com/boardgame/329226/circadians-chaos-order,2538,2022,637,8.02665,6.06688,1.31867,3.8519,54,1263,1,2,5,4,4,33,120,240,"Action Drafting
Area Majority / Influence
Area Movement
Card Play Conflict Resolution
Hand Management
Hexagon Grid
",War ,369,6.63723,Strategy ,1114,6.23747,$46.99 
Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition) ,https://boardgamegeek.com/boardgame/4192/warhammer-mass-combat-fantasy-roleplaying-game-1st,2539,1983,2337,6.65011,6.06381,1.78578,3.6842,266,7874,1,2,2,2,2,34,240,240,"Dice Rolling
Line of Sight
Modular Board
Variable Player Powers
",War ,686,6.32502,,,,Unknown
Sail ,https://boardgamegeek.com/boardgame/377470/sail,2540,2023,761,7.58176,6.07422,1.03928,2.0769,13,3827,0,2,2,2,2,9,20,20,"Communication Limits
Cooperative Game
Track Movement
Trick-taking
Variable Player Powers
",,,,,,,$24.00 
Perry Rhodan: The Cosmic League ,https://boardgamegeek.com/boardgame/30367/perry-rhodan-cosmic-league,2541,2007,1670,6.73069,6.06282,1.2512,1.9609,128,4388,1,2,2,2,2,29,30,30,"Bias
Hand Management
Pick-up and Deliver
Race
Roll / Spin and Move
Take That
",Strategy ,1199,6.17063,Family ,764,6.18032,$73.28 
Joan of Arc: Orléans Draw & Write ,https://boardgamegeek.com/boardgame/364641/joan-arc-orleans-draw-write,2542,2022,974,7.26078,6.06538,1.11187,2.3478,23,3905,0,1,4,2,3,27,30,45,"Action Drafting
Paper-and-Pencil
",,,,,,,$25.76 
Eila and Something Shiny ,https://boardgamegeek.com/boardgame/293207/eila-and-something-shiny,2543,2021,654,8.10434,6.06801,1.43319,2.0571,35,4508,1,1,1,1,1,33,30,45,"Narrative Choice / Paragraph
Scenario / Mission / Campaign Game
Solo / Solitaire Game
Storytelling
",Thematic,424,6.40099,,,,Unknown
Fire Tower ,https://boardgamegeek.com/boardgame/226605/fire-tower,2544,2019,1328,7.19154,6.06191,1.44564,1.8108,37,4105,1,2,4,4,4,34,15,30,"Grid Movement
Hand Management
Pattern Building
Player Elimination
Square Grid
Take That
",Abstract ,155,6.29049,,,,$39.99 
Gunkimono ,https://boardgamegeek.com/boardgame/251890/gunkimono,2545,2018,1218,6.99282,6.06143,1.12786,1.8696,23,2764,1,2,5,4,4,19,45,60,"Enclosure
Hand Management
Layering
Open Drafting
Tile Placement
",Abstract ,82,6.58996,,,,Unknown
King of the Dice ,https://boardgamegeek.com/boardgame/235922/king-dice,2546,2017,1605,6.83637,6.06171,1.25777,1.0833,36,13757,0,2,5,4,4,30,20,30,"Contracts
Dice Rolling
Push Your Luck
Re-rolling and Locking
Set Collection
",Family ,754,6.18542,,,,Unknown
City of the Living ,https://boardgamegeek.com/boardgame/145203/city-living,2547,2013,1859,6.67473,6.06092,1.19077,2.5455,110,3900,1,2,4,2,3,51,60,60,"Income
Open Drafting
Tile Placement
Track Movement
Turn Order: Progressive
",Strategy ,1207,6.16601,,,,$29.99 
Four Gardens ,https://boardgamegeek.com/boardgame/296043/four-gardens,2548,2020,1379,7.02643,6.06233,1.26826,2.3,40,3219,0,2,4,2,2,30,45,45,"Action Points
Contracts
Hand Management
Set Collection
",Strategy ,1205,6.16907,Family ,732,6.20074,$39.99 
Dragon's Gold ,https://boardgamegeek.com/boardgame/1042/dragons-gold,2549,2001,3248,6.42532,6.05899,1.27866,1.6943,229,4755,1,3,6,6,6,38,45,45,"Hand Management
Set Collection
Take That
Trading
",Family ,830,6.13692,,,,$48.94 
Dice Throne: Season One ReRolled – Treant v. Ninja ,https://boardgamegeek.com/boardgame/320527/dice-throne-season-one-rerolled-treant-v-ninja,2550,2020,671,7.81831,6.06189,1.21066,2,9,992,2,2,2,2,2,3,20,40,"Dice Rolling
Take That
Variable Player Powers
",,,,,,,$28.03 
Hidden Games Crime Scene: The New Haven Case ,https://boardgamegeek.com/boardgame/304847/hidden-games-crime-scene-new-haven-case,2551,2019,553,8.16111,6.06148,1.10945,2.45,20,778,0,1,4,3,3,17,90,180,"Cooperative Game
Deduction
Scenario / Mission / Campaign Game
",Thematic,413,6.41872,,,,Unknown
EastFront: The War in Russia 1941-45 – Second Edition ,https://boardgamegeek.com/boardgame/22143/eastfront-war-russia-1941-45-second-edition,2552,2006,606,8.04535,6.05952,1.64871,3.4894,94,903,1,2,2,2,2,17,240,240,"Action Points
Dice Rolling
Hexagon Grid
Secret Unit Deployment
Simulation
",War ,79,7.25229,,,,Unknown
The City ,https://boardgamegeek.com/boardgame/103649/city,2553,2011,2444,6.51971,6.05826,1.345,1.5577,156,22082,2,2,5,3,4,35,30,30,"Hand Management
Income
Multi-Use Cards
Race
Simultaneous Action Selection
Tags
",Family ,791,6.16165,,,,Unknown
Exit: The Game – Advent Calendar: The Hunt for the Golden Book ,https://boardgamegeek.com/boardgame/343322/exit-game-advent-calendar-hunt-golden-book,2554,2021,664,7.7612,6.0592,1.21452,1.75,12,13886,2,1,4,2,2,11,45,90,"Cooperative Game
",Thematic,411,6.42102,,,,$49.99 
Megaland ,https://boardgamegeek.com/boardgame/251293/megaland,2555,2018,2074,6.6289,6.05754,1.22885,1.8889,45,6006,1,2,5,3,4,20,20,20,"Push Your Luck
",Family ,796,6.1603,,,,Unknown
The Search for Lost Species ,https://boardgamegeek.com/boardgame/358557/search-lost-species,2556,2023,613,7.97292,6.06581,1.34008,2.7857,14,2130,0,1,4,2,3,15,60,75,"Action Points
Deduction
",,,,,,,$40.10 
Tikal II: The Lost Temple ,https://boardgamegeek.com/boardgame/67180/tikal-ii-lost-temple,2557,2010,1399,6.86083,6.05791,1.26192,2.6226,106,2234,1,2,4,4,4,23,60,120,"Hand Management
Modular Board
Network and Route Building
Set Collection
",Strategy ,1181,6.18165,Family ,737,6.19699,Unknown
Tac Tac Jack ,https://boardgamegeek.com/boardgame/39206/tac-tac-jack,2558,2008,3694,6.39386,6.05725,1.37836,1.038,158,26200,0,2,7,4,4,29,10,10,"Physical Removal
",Party ,206,6.19543,Family ,853,6.11821,Unknown
Let's Make a Bus Route ,https://boardgamegeek.com/boardgame/251053/lets-make-bus-route,2559,2018,930,7.27251,6.05679,1.2373,1.9565,23,4002,0,2,5,4,4,16,20,30,"Bingo
Line Drawing
Network and Route Building
Paper-and-Pencil
Set Collection
",,,,,,,Unknown
Dungeon Raiders ,https://boardgamegeek.com/boardgame/80771/dungeon-raiders,2560,2011,2082,6.65414,6.0561,1.20417,1.3981,103,6153,3,3,5,5,5,32,20,60,"Hand Management
Player Elimination
Simultaneous Action Selection
Take That
Variable Player Powers
",Thematic,558,6.20134,Family ,811,6.15014,Unknown
Portal of Heroes ,https://boardgamegeek.com/boardgame/181960/portal-heroes,2561,2015,1681,6.7716,6.0563,1.22747,1.7903,62,7806,1,2,4,3,3,43,45,45,"Action Points
Hand Management
Set Collection
",Family ,781,6.16714,,,,Unknown
Pantheon ,https://boardgamegeek.com/boardgame/94480/pantheon,2562,2011,1718,6.71535,6.05551,1.34265,2.758,157,4072,0,2,4,4,4,44,60,90,"Hand Management
Network and Route Building
Open Drafting
Set Collection
Variable Phase Order
Variable Player Powers
",Strategy ,1223,6.15867,Family ,773,6.17493,$49.95 
Revolver ,https://boardgamegeek.com/boardgame/76150/revolver,2563,2011,1478,6.85831,6.0555,1.32057,1.988,83,9909,2,2,2,2,2,21,45,45,"Card Play Conflict Resolution
Hand Management
",Thematic,511,6.27447,,,,Unknown
Pandemic: Contagion ,https://boardgamegeek.com/boardgame/157789/pandemic-contagion,2564,2014,3424,6.41736,6.05471,1.33913,1.8932,103,6725,0,3,5,4,5,44,30,30,"Area Majority / Influence
Hand Management
Tags
",Family ,851,6.11878,,,,$19.99 
Famiglia ,https://boardgamegeek.com/boardgame/81453/famiglia,2565,2010,3154,6.4283,6.05451,1.31894,1.7617,214,11166,2,2,2,2,2,53,30,30,"Action Retrieval
Deck, Bag, and Pool Building
Hand Management
Open Drafting
",Strategy ,1267,6.12197,Family ,834,6.13167,Unknown
"Wits & Wagers: It's Vegas, Baby! ",https://boardgamegeek.com/boardgame/286428/wits-wagers-its-vegas-baby,2566,2019,812,7.45425,6.05534,1.22823,1.0833,12,3128,1,5,21,7,7,14,30,40,"Betting and Bluffing
",,,,,,,$16.50 
Evolution: The Beginning ,https://boardgamegeek.com/boardgame/201248/evolution-beginning,2567,2016,2208,6.6006,6.05414,1.31447,1.814,43,4901,1,2,5,2,2,35,30,30,"Hand Management
Simulation
",Family ,819,6.14471,,,,Unknown
Funemployed ,https://boardgamegeek.com/boardgame/142296/funemployed,2568,2013,2012,6.68072,6.05423,1.62199,1.1739,46,3060,0,4,7,5,6,16,30,30,"Acting
Open Drafting
Player Judge
Role Playing
Storytelling
",Party ,168,6.2966,,,,Unknown
Take 5! ,https://boardgamegeek.com/boardgame/153/take-5,2569,1998,2408,6.54952,6.0538,1.19308,1.4615,169,10190,2,3,6,5,5,29,60,60,"Hand Management
",Family ,803,6.15424,,,,Unknown
Namiji ,https://boardgamegeek.com/boardgame/275215/namiji,2570,2022,1089,7.09327,6.05323,1.42775,1.75,28,3247,0,2,5,4,4,17,30,45,"Point to Point Movement
Set Collection
Turn Order: Time Track
Variable Player Powers
",Family ,760,6.18198,,,,$28.87 
Suspects: Claire Harper Takes the Stage ,https://boardgamegeek.com/boardgame/322785/suspects-claire-harper-takes-stage,2571,2021,884,7.39402,6.05461,1.27667,1.8,30,2514,1,1,4,2,2,24,60,90,"Cooperative Game
Deduction
Solo / Solitaire Game
Storytelling
",Thematic,465,6.33794,,,,$29.99 
Corrosion ,https://boardgamegeek.com/boardgame/344277/corrosion,2572,2021,1150,7.05618,6.05547,1.31504,3.2292,48,2738,1,1,3,2,2,37,60,120,"Action Retrieval
Contracts
Deck, Bag, and Pool Building
Follow
Hand Management
Increase Value of Unchosen Resources
",Strategy ,1169,6.18968,,,,$44.11 
Warhammer Age of Sigmar: Warcry Starter Set ,https://boardgamegeek.com/boardgame/276925/warhammer-age-sigmar-warcry-starter-set,2573,2019,591,8.16126,6.05371,1.4827,2.4,15,3030,1,2,4,2,2,11,30,60,"Dice Rolling
Line of Sight
Measurement Movement
Three Dimensional Movement
Variable Player Powers
Variable Set-up
",War ,263,6.8011,Thematic,431,6.38878,Unknown
Via Magica ,https://boardgamegeek.com/boardgame/300936/magica,2574,2020,1625,6.761,6.0533,1.30122,1.5122,41,15267,0,2,6,3,4,22,30,30,"Bingo
Open Drafting
Push Your Luck
Set Collection
",Family ,772,6.17534,,,,Unknown
Scattergories ,https://boardgamegeek.com/boardgame/2381/scattergories,2575,1988,10255,6.25506,6.05377,1.47577,1.3619,467,20048,1,2,6,4,6,70,30,30,"Dice Rolling
Paper-and-Pencil
",Party ,272,6.05551,,,,$20.00 
Sierra West ,https://boardgamegeek.com/boardgame/257066/sierra-west,2576,2019,1518,6.8199,6.05366,1.35134,3.0175,57,4002,0,1,3,2,2,53,40,60,"Action Queue
Deck, Bag, and Pool Building
Dice Rolling
End Game Bonuses
Hand Management
Modular Board
",Strategy ,1224,6.15741,,,,$37.95 
Ticket to Ride: Amsterdam ,https://boardgamegeek.com/boardgame/309113/ticket-ride-amsterdam,2577,2020,1314,6.97605,6.05288,1.1844,1.5385,26,5322,0,2,4,4,4,13,10,15,"Hand Management
Network and Route Building
Open Drafting
Set Collection
",Family ,763,6.18076,,,,$24.99 
Inside Job ,https://boardgamegeek.com/boardgame/324914/inside-job,2578,2022,1056,7.15412,6.05718,1.17265,1.4615,26,6992,0,3,5,4,5,24,20,30,"Deduction
Hand Management
Hidden Roles
Semi-Cooperative Game
Team-Based Game
Traitor Game
",Strategy ,1178,6.18256,Family ,725,6.2049,$17.14 
